id,brand_name,season,title,cover_image,show_url,year,category,created_at,updated_at
239,Bally,Fall 2025 Ready To Wear,Bally,https://assets.vogue.com/photos/67c305c1839c41524d19d0d9/16:9/pass/_UMB0007(1).jpg,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/bally,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
240,Bally,Spring 2025,Bally,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
241,Bally,Fall 2025,Bally,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
242,Balmain,Spring 2016,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
243,Balmain,Fall 2016,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
244,Balmain,Spring 2017,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
245,Balmain,Fall 2017,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
246,Balmain,Spring 2018,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
247,Balmain,Fall 2018,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
248,Balmain,Spring 2019,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
249,Balmain,Fall 2019,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
250,Balmain,Spring 2020,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
251,Balmain,Fall 2020,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
252,Balmain,Spring 2021,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
253,Balmain,Fall 2021,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
254,Balmain,Spring 2022,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
255,Balmain,Fall 2022,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
256,Balmain,Spring 2023,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
257,Balmain,Fall 2023,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
258,Balmain,Spring 2024,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
259,Balmain,Fall 2024,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
260,Balmain,Fall 2025 Ready To Wear,Balmain,https://assets.vogue.com/photos/67c8d788c564893612c9c15a/16:9/pass/00001-balmain-fall-2025-ready-to-wear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/balmain,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
261,Balmain,Pre Fall 2025 Menswear,Balmain,https://assets.vogue.com/photos/6751c3c3aaded209625d52b1/16:9/pass/00001-balmain-prefall-2025-menswear-credit-brand.jpg,https://www.vogue.com/fashion-shows/pre-fall-2025-menswear/balmain,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
262,Balmain,Spring 2025,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
263,Balmain,Fall 2025,Balmain,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
264,Berluti,Spring 2016,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
265,Berluti,Fall 2016,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
266,Berluti,Spring 2017,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
267,Berluti,Fall 2017,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
268,Berluti,Spring 2018,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
269,Berluti,Fall 2018,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
270,Berluti,Spring 2019,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
271,Berluti,Fall 2019,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
272,Berluti,Spring 2020,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
273,Berluti,Fall 2020,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
274,Berluti,Spring 2021,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
275,Berluti,Fall 2021,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
276,Berluti,Spring 2022,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
277,Berluti,Fall 2022,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
278,Berluti,Spring 2023,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
279,Berluti,Fall 2023,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
280,Berluti,Fall 2024 Menswear,Berluti,https://assets.vogue.com/photos/65a6eea3e2516e2adb9833ad/16:9/pass/00001-berluti-fall-2024-menswear-credit-brand.jpg,https://www.vogue.com/fashion-shows/fall-2024-menswear/berluti,2024,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
281,Berluti,Spring 2024,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
282,Berluti,Fall 2024,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
283,Berluti,Fall 2025 Menswear,Berluti,https://assets.vogue.com/photos/678fae8bd181509318980deb/16:9/pass/00001-berluti-fall-2025-menswear-credit-brand.jpg,https://www.vogue.com/fashion-shows/fall-2025-menswear/berluti,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
284,Berluti,Spring 2025,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
285,Berluti,Fall 2025,Berluti,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
286,Blumarine,Spring 2016,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
287,Blumarine,Fall 2016,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
288,Blumarine,Spring 2017,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
289,Blumarine,Fall 2017,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
290,Blumarine,Spring 2018,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
291,Blumarine,Fall 2018,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
292,Blumarine,Spring 2019,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
293,Blumarine,Fall 2019,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
294,Blumarine,Spring 2020,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
295,Blumarine,Fall 2020,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
296,Blumarine,Spring 2021,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
297,Blumarine,Fall 2021,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
298,Blumarine,Spring 2022,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
299,Blumarine,Fall 2022,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
300,Blumarine,Spring 2023,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
301,Blumarine,Fall 2023,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
302,Blumarine,Fall 2024 Ready To Wear,Blumarine,https://assets.vogue.com/photos/65d896ad5b31294b8d96f776/16:9/pass/00001-blumarine-fall-2024-ready-to-wear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/blumarine,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
303,Blumarine,Spring 2024,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
304,Blumarine,Fall 2024,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
305,Blumarine,Fall 2025 Ready To Wear,Blumarine,https://assets.vogue.com/photos/67c06570b9a6569122b8a2d4/16:9/pass/00001-blumarine-fall-2025-ready-to-wear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/blumarine,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
306,Blumarine,Spring 2025,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
307,Blumarine,Fall 2025,Blumarine,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
308,Bottega Veneta,Spring 2016,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
309,Bottega Veneta,Fall 2016,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
310,Bottega Veneta,Spring 2017,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
311,Bottega Veneta,Fall 2017,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
312,Bottega Veneta,Spring 2018,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
313,Bottega Veneta,Fall 2018,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
314,Bottega Veneta,Spring 2019,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
315,Bottega Veneta,Fall 2019,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
316,Bottega Veneta,Spring 2020,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
317,Bottega Veneta,Fall 2020,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
318,Bottega Veneta,Spring 2021,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
319,Bottega Veneta,Fall 2021,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
320,Bottega Veneta,Spring 2022,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
321,Bottega Veneta,Fall 2022,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
322,Bottega Veneta,Spring 2023,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
323,Bottega Veneta,Fall 2023,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
324,Bottega Veneta,Fall 2024 Ready To Wear,Bottega Veneta,https://assets.vogue.com/photos/65e8411e8f85559999cd6315/16:9/pass/00001-bottega-veneta-fall-2024-ready-to-wear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/bottega-veneta,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
325,Bottega Veneta,Pre Fall 2024,Bottega Veneta,https://assets.vogue.com/photos/660d7590ff88c12596450611/16:9/pass/00001-bottega-veneta-pre-fall-2024-credit-brand.jpg,https://www.vogue.com/fashion-shows/pre-fall-2024/bottega-veneta,2024,,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
326,Bottega Veneta,Spring 2024,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
327,Bottega Veneta,Fall 2024,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
328,Bottega Veneta,Spring 2025,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
329,Bottega Veneta,Fall 2025,Bottega Veneta,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
330,Brioni,Spring 2016,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
331,Brioni,Fall 2016,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
332,Brioni,Spring 2017,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
333,Brioni,Fall 2017,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
334,Brioni,Spring 2018,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
335,Brioni,Fall 2018,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
336,Brioni,Spring 2019,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
337,Brioni,Fall 2019,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
338,Brioni,Spring 2020,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
339,Brioni,Fall 2020,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
340,Brioni,Spring 2021,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
341,Brioni,Fall 2021,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
342,Brioni,Spring 2022,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
343,Brioni,Fall 2022,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
344,Brioni,Spring 2023,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
345,Brioni,Fall 2023,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
346,Brioni,Fall 2024 Menswear,Brioni,https://assets.vogue.com/photos/65a2997ee4db4242b89aedcf/16:9/pass/00001-brioni-fall-2024-menswear-credit-brand.jpg,https://www.vogue.com/fashion-shows/fall-2024-menswear/brioni,2024,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
347,Brioni,Fall 2024 Ready To Wear,Brioni,https://assets.vogue.com/photos/65d76aa688b2e355433d2d9d/16:9/pass/00001-brioni-fall-2024-ready-to-wear-credit-brand.jpg,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/brioni,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
348,Brioni,Spring 2024,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
349,Brioni,Fall 2024,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
350,Brioni,Spring 2025,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
351,Brioni,Fall 2025,Brioni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
352,Brunello Cucinelli,Spring 2016,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
353,Brunello Cucinelli,Fall 2016,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
354,Brunello Cucinelli,Spring 2017,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
355,Brunello Cucinelli,Fall 2017,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
356,Brunello Cucinelli,Spring 2018,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
357,Brunello Cucinelli,Fall 2018,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
358,Brunello Cucinelli,Spring 2019,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
359,Brunello Cucinelli,Fall 2019,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
360,Brunello Cucinelli,Spring 2020,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
361,Brunello Cucinelli,Fall 2020,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
362,Brunello Cucinelli,Spring 2021,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
363,Brunello Cucinelli,Fall 2021,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
364,Brunello Cucinelli,Spring 2022,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
365,Brunello Cucinelli,Fall 2022,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
366,Brunello Cucinelli,Spring 2023,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
367,Brunello Cucinelli,Fall 2023,Brunello Cucinelli,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
